node_label,x_coord,y_coord,z_coord,f1_x_disp,f1_y_disp,f1_z_disp,f2_x_disp,f2_y_disp,f2_z_disp,f3_x_disp,f3_y_disp,f3_z_disp,f4_x_disp,f4_y_disp,f4_z_disp,f5_x_disp,f5_y_disp,f5_z_disp
407,32.0,29.3333,0.5,0.125395,0.10095,-0.344149,0.207369,0.13264,-0.890125,0.261736,0.110399,-1.36146,0.301333,0.0512824,-1.75284,0.330258,-0.0382882,-2.07475
409,32.0,32.0,0.5,0.12728,0.118321,-0.391265,0.218339,0.166231,-0.983046,0.287068,0.158948,-1.50195,0.344257,0.113571,-1.94242,0.392811,0.0364277,-2.31574
411,32.0,34.6667,0.5,0.135441,0.132921,-0.449928,0.243726,0.194026,-1.09832,0.335738,0.198703,-1.67074,0.419782,0.164085,-2.16405,0.497564,0.0963163,-2.59171
413,32.0,37.3333,0.5,0.135683,0.158324,-0.456867,0.246072,0.244577,-1.11097,0.339946,0.274309,-1.68497,0.42452,0.264727,-2.18015,0.501361,0.221954,-2.61345
415,32.0,40.0,0.5,0.128688,0.169881,-0.40599,0.22746,0.266532,-1.00848,0.304049,0.305474,-1.52658,0.366008,0.304104,-1.96706,0.415798,0.268881,-2.35096
417,34.6667,2.66667,0.5,0.119392,-0.0140556,-0.744045,0.197957,-0.077895,-1.99598,0.258244,-0.190827,-2.90096,0.317555,-0.345612,-3.52439,0.382504,-0.536262,-3.94587
418,34.6667,0.0,0.5,0.120128,-0.024707,-0.680668,0.196094,-0.0996006,-1.9191,0.251082,-0.222074,-2.77285,0.303572,-0.383665,-3.3179,0.36125,-0.577409,-3.64647
421,34.6667,5.33333,0.5,0.116983,0.00680341,-0.729082,0.196263,-0.0375311,-1.91639,0.25829,-0.130992,-2.79503,0.318759,-0.265492,-3.42118,0.383612,-0.435408,-3.86268
423,34.6667,8.0,0.5,0.114638,0.0241404,-0.666508,0.194556,-0.006398,-1.74165,0.257596,-0.0863972,-2.54739,0.317789,-0.205608,-3.13177,0.380597,-0.358302,-3.55151
425,34.6667,10.6667,0.5,0.112603,0.043245,-0.605778,0.194024,0.0286071,-1.56988,0.259741,-0.0358628,-2.3026,0.32222,-0.137908,-2.84485,0.386288,-0.271684,-3.24301
427,34.6667,13.3333,0.5,0.112498,0.054725,-0.563597,0.196277,0.0495602,-1.43608,0.26519,-0.00557229,-2.11319,0.330646,-0.0970219,-2.62881,0.396924,-0.218938,-3.01947
429,34.6667,16.0,0.5,0.105232,0.0571806,-0.489222,0.181548,0.0504909,-1.24244,0.242233,-0.00720823,-1.83555,0.298708,-0.100258,-2.29488,0.355149,-0.222475,-2.6475
431,34.6667,18.6667,0.5,0.0977636,0.0620261,-0.402102,0.162873,0.0555478,-1.02721,0.209174,-0.00374403,-1.52315,0.249168,-0.0982563,-1.90894,0.287398,-0.221291,-2.20357
433,34.6667,21.3333,0.5,0.104265,0.0642883,-0.346031,0.17125,0.0585758,-0.881886,0.215852,-0.0001157,-1.31473,0.251812,-0.0933432,-1.6565,0.284021,-0.214191,-1.91986
435,34.6667,24.0,0.5,0.117969,0.0755459,-0.298547,0.193036,0.0800958,-0.764961,0.241656,0.03144,-1.15071,0.278897,-0.0515552,-1.4611,0.310056,-0.161796,-1.70423
437,34.6667,26.6667,0.5,0.125556,0.10115,-0.258811,0.202641,0.130873,-0.672861,0.249209,0.107255,-1.02355,0.28129,0.049307,-1.31057,0.304381,-0.0357472,-1.53919
439,34.6667,29.3333,0.5,0.129353,0.0959992,-0.226643,0.205411,0.12009,-0.602204,0.247285,0.0903675,-0.925925,0.271661,0.0258797,-1.19354,0.284221,-0.0660229,-1.40905
441,34.6667,32.0,0.5,0.133143,0.112373,-0.243481,0.214977,0.152495,-0.629716,0.263616,0.138152,-0.967217,0.294612,0.0883067,-1.25056,0.312987,0.0103038,-1.48438
443,34.6667,34.6667,0.5,0.135586,0.135324,-0.297252,0.228075,0.197308,-0.732676,0.292837,0.203614,-1.1179,0.343078,0.1731,-1.44885,0.382696,0.112933,-1.73214
445,34.6667,37.3333,0.5,0.141441,0.15717,-0.32247,0.244297,0.240757,-0.778538,0.321288,0.268482,-1.18067,0.38409,0.259175,-1.52856,0.436291,0.219888,-1.83221
447,34.6667,40.0,0.5,0.143951,0.168691,-0.292508,0.244952,0.263313,-0.713968,0.31409,0.301568,-1.07767,0.363014,0.302398,-1.38853,0.396211,0.273089,-1.66082
449,37.3333,2.66667,0.5,0.141162,-0.0190429,-0.660136,0.240606,-0.0928482,-1.84577,0.319967,-0.216537,-2.67613,0.39652,-0.379819,-3.22339,0.477361,-0.575132,-3.5716
450,37.3333,0.0,0.5,0.135883,-0.0226319,-0.601134,0.224832,-0.10041,-1.78084,0.289221,-0.226482,-2.5654,0.347631,-0.389282,-3.038,0.408374,-0.580183,-3.29588
453,37.3333,5.33333,0.5,0.146366,0.000175954,-0.657435,0.254051,-0.0551585,-1.78619,0.343056,-0.160409,-2.60002,0.429234,-0.304802,-3.16114,0.518923,-0.481311,-3.541
455,37.3333,8.0,0.5,0.144242,0.0236738,-0.620825,0.252849,-0.0101449,-1.65744,0.343698,-0.0938195,-2.42029,0.431117,-0.215193,-2.96266,0.520814,-0.367492,-3.34374
457,37.3333,10.6667,0.5,0.134363,0.0482083,-0.599286,0.236883,0.0385418,-1.55747,0.3234,-0.0202866,-2.28275,0.406696,-0.115367,-2.8203,0.4917,-0.240405,-3.21745
459,37.3333,13.3333,0.5,0.119739,0.0582323,-0.548178,0.209425,0.0565814,-1.39798,0.283498,0.00583494,-2.05475,0.353931,-0.0795815,-2.55566,0.425174,-0.193479,-2.93644
461,37.3333,16.0,0.5,0.113607,0.0503442,-0.457757,0.195802,0.0360933,-1.16367,0.260776,-0.0284172,-1.71663,0.320921,-0.12623,-2.14566,0.380745,-0.250696,-2.4754
463,37.3333,18.6667,0.5,0.116024,0.0591643,-0.368791,0.196394,0.0498588,-0.934789,0.256094,-0.0107363,-1.38315,0.308866,-0.103621,-1.73558,0.359591,-0.221647,-2.0073
465,37.3333,21.3333,0.5,0.120026,0.065216,-0.267522,0.196679,0.0574363,-0.690108,0.247147,-0.00345481,-1.02635,0.287738,-0.0966593,-1.29065,0.324299,-0.214333,-1.49058
467,37.3333,24.0,0.5,0.126133,0.0748956,-0.206159,0.202235,0.0758119,-0.537581,0.247605,0.023599,-0.808989,0.280515,-0.0604408,-1.02774,0.307455,-0.168206,-1.19596
469,37.3333,26.6667,0.5,0.128732,0.0868982,-0.179779,0.202786,0.100524,-0.46586,0.242836,0.061432,-0.712041,0.268052,-0.00933976,-0.919653,0.285081,-0.103713,-1.08761
471,37.3333,29.3333,0.5,0.134214,0.0967088,-0.132436,0.207143,0.119838,-0.355822,0.240635,0.0897613,-0.549193,0.254802,0.0273448,-0.709448,0.256645,-0.0591977,-0.83423
473,37.3333,32.0,0.5,0.148333,0.114921,-0.0969204,0.229494,0.155855,-0.271737,0.26535,0.142806,-0.418763,0.276076,0.0964801,-0.533456,0.268727,0.0252676,-0.614446
475,37.3333,34.6667,0.5,0.157068,0.134881,-0.0954368,0.245684,0.195795,-0.262535,0.286871,0.202476,-0.40341,0.30022,0.175566,-0.514575,0.292811,0.123563,-0.597003
477,37.3333,37.3333,0.5,0.155687,0.155916,-0.116585,0.246496,0.237747,-0.301386,0.291506,0.265093,-0.459625,0.309087,0.2585,-0.590263,0.306199,0.226366,-0.697125
479,37.3333,40.0,0.5,0.154277,0.167054,-0.13623,0.247338,0.259999,-0.336403,0.295611,0.298477,-0.5078,0.316157,0.302997,-0.653005,0.316015,0.281851,-0.77927
481,40.0,2.66667,0.5,0.143,-0.0265854,-0.544627,0.240754,-0.113982,-1.63099,0.313974,-0.251165,-2.35507,0.380163,-0.423538,-2.7955,0.447183,-0.621714,-3.04048
482,40.0,0.0,0.5,0.130221,-0.0226722,-0.485835,0.209776,-0.106263,-1.57024,0.260203,-0.237847,-2.25293,0.300386,-0.401726,-2.62376,0.339471,-0.587576,-2.78436
485,40.0,5.33333,0.5,0.162979,-0.0109958,-0.566801,0.285077,-0.083735,-1.61746,0.385913,-0.207473,-2.34791,0.481733,-0.367711,-2.82614,0.57949,-0.555775,-3.12689
487,40.0,8.0,0.5,0.169834,0.0254762,-0.554998,0.302231,-0.0120236,-1.53248,0.415189,-0.100735,-2.23287,0.523536,-0.225375,-2.71443,0.633391,-0.377734,-3.03854
489,40.0,10.6667,0.5,0.154295,0.0587863,-0.536481,0.274153,0.0542093,-1.43156,0.376036,-0.0011555,-2.0936,0.473576,-0.0914093,-2.5721,0.572154,-0.208943,-2.91518
491,40.0,13.3333,0.5,0.128818,0.0664464,-0.487152,0.224188,0.0677582,-1.26632,0.301585,0.018279,-1.85595,0.37421,-0.0646946,-2.29693,0.447003,-0.173783,-2.62401
493,40.0,16.0,0.5,0.12344,0.0482331,-0.418374,0.212094,0.0297232,-1.06593,0.281435,-0.0387462,-1.56885,0.345233,-0.138136,-1.95917,0.408427,-0.261085,-2.25867
495,40.0,18.6667,0.5,0.131808,0.0552867,-0.338058,0.224306,0.0419288,-0.845167,0.294039,-0.0210386,-1.24869,0.356356,-0.112969,-1.57298,0.416556,-0.226265,-1.82879
