node_label,x_coord,y_coord,z_coord,f1_x_disp,f1_y_disp,f1_z_disp,f2_x_disp,f2_y_disp,f2_z_disp,f3_x_disp,f3_y_disp,f3_z_disp,f4_x_disp,f4_y_disp,f4_z_disp,f5_x_disp,f5_y_disp,f5_z_disp
189,13.3333,37.3333,0.5,-0.0623451,-0.015559,-1.70415,-0.46494,-0.407325,-5.28766,-1.39085,-1.24969,-8.88233,-2.8168,-2.44526,-11.8269,-4.6714,-3.95898,-14.2555
191,13.3333,40.0,0.5,-0.0542026,-0.0420763,-1.3398,-0.465679,-0.462831,-4.75131,-1.41487,-1.34937,-8.16634,-2.89071,-2.6238,-10.879,-4.82278,-4.25054,-13.0638
193,16.0,2.66667,0.5,-0.0324181,-0.0423287,-1.03005,-0.277939,-0.348989,-3.1788,-0.896423,-0.978257,-5.60669,-1.86058,-1.85363,-7.84345,-3.10798,-2.93449,-9.7732
194,16.0,0.0,0.5,-0.0316169,-0.0320485,-0.774287,-0.258774,-0.308673,-2.69371,-0.841837,-0.894886,-4.92448,-1.76425,-1.72291,-7.00241,-2.96336,-2.74826,-8.78483
197,16.0,5.33333,0.5,-0.0340339,-0.0548484,-1.29794,-0.300892,-0.39569,-3.68567,-0.961769,-1.07452,-6.32435,-1.9787,-2.00529,-8.73375,-3.28824,-3.15019,-10.8211
199,16.0,8.0,0.5,-0.0368326,-0.0657091,-1.57495,-0.328173,-0.441363,-4.21148,-1.03874,-1.17403,-7.0763,-2.12019,-2.16741,-9.67431,-3.50661,-3.38488,-11.9308
201,16.0,10.6667,0.5,-0.0404834,-0.0767615,-1.84958,-0.358087,-0.48833,-4.73635,-1.12303,-1.27881,-7.83549,-2.27749,-2.34172,-10.6325,-3.75168,-3.63996,-13.0654
203,16.0,13.3333,0.5,-0.045379,-0.0893579,-2.12191,-0.391846,-0.539661,-5.26407,-1.21726,-1.39411,-8.6093,-2.45533,-2.53668,-11.6203,-4.03121,-3.92841,-14.2419
205,16.0,16.0,0.5,-0.0494285,-0.0817031,-2.35184,-0.419661,-0.545228,-5.7235,-1.29695,-1.43494,-9.29943,-2.60987,-2.62827,-12.5199,-4.27958,-4.08476,-15.3326
207,16.0,18.6667,0.5,-0.0509379,-0.0706287,-2.49377,-0.432395,-0.532538,-6.02123,-1.33604,-1.43067,-9.75485,-2.68912,-2.63905,-13.1204,-4.41142,-4.11717,-16.0701
209,16.0,21.3333,0.5,-0.0525237,-0.0580007,-2.56116,-0.439279,-0.510308,-6.18496,-1.35427,-1.4014,-10.0073,-2.72555,-2.60346,-13.4486,-4.47331,-4.07669,-16.471
211,16.0,24.0,0.5,-0.0523143,-0.0453047,-2.56434,-0.438911,-0.48453,-6.2379,-1.35424,-1.36169,-10.0871,-2.72873,-2.54824,-13.5336,-4.48361,-4.00522,-16.556
