node_label,x_coord,y_coord,z_coord,f1_x_disp,f1_y_disp,f1_z_disp,f2_x_disp,f2_y_disp,f2_z_disp,f3_x_disp,f3_y_disp,f3_z_disp,f4_x_disp,f4_y_disp,f4_z_disp,f5_x_disp,f5_y_disp,f5_z_disp
5934,25.7778,22.2222,0.5,0.0488066,-0.0680197,-0.257024,-0.22519,-0.694548,-1.63041,-0.917588,-1.83212,-2.93051,-1.91893,-3.35141,-3.87992,-3.1229,-5.15961,-4.38889
5943,24.8889,25.7778,0.5,0.029989,-0.0570219,-0.113676,-0.301279,-0.694227,-1.28631,-1.06805,-1.85615,-2.40651,-2.14899,-3.40944,-3.19062,-3.43301,-5.25983,-3.54174
5944,24.8889,24.8889,0.5,0.0345917,-0.0585734,-0.167498,-0.280812,-0.691432,-1.40848,-1.02576,-1.84406,-2.59182,-2.08217,-3.3837,-3.43455,-3.34028,-5.21619,-3.84145
5945,25.7778,25.7778,0.5,0.0290802,-0.057211,-0.0364875,-0.308882,-0.695888,-1.1328,-1.08677,-1.86263,-2.18606,-2.18049,-3.4235,-2.91548,-3.478,-5.28434,-3.22107
5946,25.7778,24.8889,0.5,0.033458,-0.0584011,-0.0898601,-0.288665,-0.692237,-1.25665,-1.0447,-1.84923,-2.37419,-2.11409,-3.39644,-3.1621,-3.38632,-5.24011,-3.52211
5955,24.8889,28.4444,0.5,0.0145111,-0.0479196,0.0390108,-0.367877,-0.694263,-0.921503,-1.20754,-1.88268,-1.83681,-2.37403,-3.47898,-2.42411,-3.75159,-5.38874,-2.58543
5956,24.8889,27.5556,0.5,0.0203463,-0.0520485,-0.00660628,-0.344579,-0.696796,-1.03541,-1.1593,-1.87774,-2.01831,-2.29615,-3.46069,-2.67169,-3.64098,-5.35122,-2.89722
5957,25.7778,28.4444,0.5,0.0167901,-0.0475804,0.106873,-0.368415,-0.694331,-0.778097,-1.21452,-1.88593,-1.62854,-2.388,-3.487,-2.16526,-3.7719,-5.40264,-2.28688
5958,25.7778,27.5556,0.5,0.0195896,-0.0521949,0.0659993,-0.351801,-0.698183,-0.885833,-1.17707,-1.88349,-1.80258,-2.32542,-3.47291,-2.40395,-3.68156,-5.37169,-2.58835
5967,24.8889,31.1111,0.5,0.00417028,-0.032725,0.112014,-0.414674,-0.673982,-0.69003,-1.3094,-1.87,-1.43558,-2.54519,-3.48819,-1.84658,-4.00233,-5.43521,-1.82926
5968,24.8889,30.2222,0.5,0.00749562,-0.0383966,0.0983505,-0.400803,-0.682861,-0.74831,-1.27946,-1.87857,-1.54416,-2.49443,-3.49224,-2.00925,-3.92713,-5.43004,-2.04791
