node_label,x_coord,y_coord,z_coord,f1_x_disp,f1_y_disp,f1_z_disp,f2_x_disp,f2_y_disp,f2_z_disp,f3_x_disp,f3_y_disp,f3_z_disp,f4_x_disp,f4_y_disp,f4_z_disp,f5_x_disp,f5_y_disp,f5_z_disp
5605,20.4444,31.1111,0.5,0.0493404,-0.0672772,-0.18639,-0.164662,-0.556413,-0.750812,-0.977928,-1.72312,-2.05228,-2.2577,-3.38562,-3.32743,-3.85744,-5.41496,-4.43686
5606,20.4444,30.2222,0.5,0.0527567,-0.0663466,-0.286707,-0.150959,-0.544104,-0.949212,-0.942758,-1.68504,-2.35654,-2.19523,-3.31315,-3.72408,-3.76504,-5.30294,-4.91225
5615,19.5556,33.7778,0.5,0.0371691,-0.0666571,0.0366686,-0.205501,-0.577745,-0.309887,-1.0741,-1.79913,-1.37161,-2.42441,-3.53878,-2.42927,-4.10323,-5.66167,-3.3452
5616,19.5556,32.8889,0.5,0.0400199,-0.0684711,-0.0346401,-0.194763,-0.57515,-0.457038,-1.04634,-1.78059,-1.61213,-2.37382,-3.49599,-2.75613,-4.02639,-5.58865,-3.74927
5617,20.4444,33.7778,0.5,0.0416799,-0.0646794,0.0540703,-0.196988,-0.57416,-0.259261,-1.06465,-1.79933,-1.26502,-2.41641,-3.54588,-2.27279,-4.0976,-5.67645,-3.14764
5618,20.4444,32.8889,0.5,0.0438174,-0.0664176,-0.0159041,-0.187657,-0.571335,-0.405597,-1.03891,-1.78011,-1.50626,-2.36837,-3.50177,-2.60164,-4.02379,-5.60137,-3.55464
5627,19.5556,36.4444,0.5,0.0308196,-0.057084,0.18754,-0.228952,-0.569929,0.0206017,-1.13636,-1.82107,-0.788334,-2.54264,-3.61396,-1.60119,-4.28978,-5.80933,-2.28963
5628,19.5556,35.5556,0.5,0.0326056,-0.0608531,0.147891,-0.222564,-0.57485,-0.070505,-1.11926,-1.81908,-0.958432,-2.50925,-3.59765,-1.84977,-4.2357,-5.77223,-2.61269
5629,20.4444,36.4444,0.5,0.0345762,-0.0549428,0.200913,-0.222617,-0.566104,0.0680577,-1.13093,-1.82151,-0.681207,-2.54053,-3.62233,-1.44118,-4.29175,-5.82672,-2.08639
5630,20.4444,35.5556,0.5,0.0370689,-0.0587902,0.162604,-0.214463,-0.57117,-0.0218772,-1.11081,-1.8196,-0.851171,-2.50289,-3.60589,-1.69041,-4.23227,-5.78918,-2.4106
5639,19.5556,39.1111,0.5,0.0245179,-0.0437312,0.238463,-0.244771,-0.544587,0.166949,-1.17029,-1.79761,-0.4513,-2.60752,-3.60857,-1.06532,-4.39855,-5.83779,-1.55699
5640,19.5556,38.2222,0.5,0.0267705,-0.0483762,0.233355,-0.24014,-0.554473,0.140699,-1.16234,-1.81004,-0.531988,-2.59293,-3.61947,-1.20437,-4.37333,-5.84291,-1.75515
5641,20.4444,39.1111,0.5,0.0288694,-0.0416405,0.248116,-0.239409,-0.540866,0.211186,-1.1689,-1.7984,-0.344353,-2.61307,-3.61788,-0.903214,-4.41194,-5.85698,-1.35023
5642,20.4444,38.2222,0.5,0.0305188,-0.0462497,0.244211,-0.23502,-0.550683,0.185976,-1.1601,-1.8107,-0.425001,-2.59621,-3.62849,-1.04295,-4.38285,-5.86159,-1.54949
5653,22.2222,1.77778,0.5,0.0954093,-0.168122,-0.889479,0.0197531,-0.601405,-2.36926,-0.500413,-1.54162,-4.87762,-1.44936,-2.86536,-7.04849,-2.72196,-4.48004,-8.67866
5654,22.2222,0.888889,0.5,0.0966733,-0.175101,-0.844098,0.0219698,-0.614673,-2.29469,-0.496058,-1.56147,-4.78737,-1.44462,-2.8906,-6.93496,-2.71846,-4.50848,-8.53097
5655,23.1111,1.77778,0.5,0.105302,-0.165936,-0.865612,0.0398019,-0.598371,-2.34991,-0.469693,-1.53848,-4.87869,-1.40825,-2.86387,-7.06333,-2.67069,-4.48266,-8.70545
