node_label,x_coord,y_coord,z_coord,f1_x_disp,f1_y_disp,f1_z_disp,f2_x_disp,f2_y_disp,f2_z_disp,f3_x_disp,f3_y_disp,f3_z_disp,f4_x_disp,f4_y_disp,f4_z_disp,f5_x_disp,f5_y_disp,f5_z_disp
437,34.6667,26.6667,0.5,-0.0310796,-0.0414289,-0.447699,-0.317412,-0.418713,-1.26791,-1.14799,-1.37085,-2.52165,-2.46319,-2.74656,-3.63942,-4.19888,-4.47046,-4.59739
439,34.6667,29.3333,0.5,-0.0329073,-0.0427445,-0.39158,-0.337877,-0.426487,-1.08171,-1.20753,-1.40102,-2.1343,-2.56374,-2.81033,-3.07332,-4.33572,-4.57378,-3.87813
441,34.6667,32.0,0.5,-0.0347961,-0.0439096,-0.326779,-0.359147,-0.434841,-0.879384,-1.26911,-1.43372,-1.72602,-2.66798,-2.87913,-2.48228,-4.4781,-4.68484,-3.13056
443,34.6667,34.6667,0.5,-0.0370332,-0.0450992,-0.255634,-0.381495,-0.443941,-0.665278,-1.33268,-1.46876,-1.30269,-2.77531,-2.95222,-1.87356,-4.62477,-4.80231,-2.36317
445,34.6667,37.3333,0.5,-0.0396192,-0.0461427,-0.180852,-0.404626,-0.453229,-0.444105,-1.39743,-1.50489,-0.870138,-2.88425,-3.02752,-1.25397,-4.77347,-4.92318,-1.58367
447,34.6667,40.0,0.5,-0.0427559,-0.047147,-0.105405,-0.428637,-0.462656,-0.220793,-1.46319,-1.54161,-0.434127,-2.99418,-3.10397,-0.630147,-4.92309,-5.04574,-0.799503
449,37.3333,2.66667,0.5,-0.00857991,-0.0280651,-0.211458,-0.17857,-0.379179,-1.55907,-0.76906,-1.24371,-4.04748,-1.86629,-2.48082,-6.26256,-3.44539,-4.04411,-8.15335
450,37.3333,0.0,0.5,-0.00650084,-0.0271682,-0.13732,-0.168918,-0.378422,-1.4862,-0.742557,-1.24395,-4.05214,-1.82898,-2.47996,-6.33831,-3.40606,-4.04098,-8.28798
453,37.3333,5.33333,0.5,-0.0108158,-0.0292462,-0.279976,-0.188894,-0.380489,-1.61987,-0.797021,-1.24485,-4.0236,-1.90647,-2.48436,-6.16104,-3.48943,-4.0515,-7.98694
455,37.3333,8.0,0.5,-0.0137174,-0.0297968,-0.337991,-0.20134,-0.380564,-1.65765,-0.829173,-1.24529,-3.96221,-1.95365,-2.48868,-6.00887,-3.54376,-4.0617,-7.75792
457,37.3333,10.6667,0.5,-0.0169606,-0.03115,-0.382353,-0.21557,-0.382373,-1.66573,-0.865502,-1.24998,-3.85253,-2.00822,-2.50091,-5.79187,-3.60914,-4.08413,-7.44919
459,37.3333,13.3333,0.5,-0.0203517,-0.0319883,-0.412151,-0.231432,-0.383426,-1.64248,-0.906274,-1.25553,-3.69223,-2.07092,-2.51687,-5.50728,-3.68679,-4.11389,-7.0578
461,37.3333,16.0,0.5,-0.0235994,-0.0337697,-0.427707,-0.248445,-0.386859,-1.58922,-0.951061,-1.26692,-3.48468,-2.14141,-2.5433,-5.16087,-3.77646,-4.15933,-6.59205
